Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Thailand,THA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,27,..,..,..,25,..,24.60000038,..,23.70000076,..,..
Vietnam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.43,99,97.89,98.53603363,99.2,99.80340576,99.2,100,100,99.4,..
Vietnam,VNM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,96.35902507,98.54904237,97.00138318,97.85029756,98.85342753,99.70298947,98.77843945,100,100,99.05320962,..
Vietnam,VNM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.88,100,99.8,99.96487427,99.9,100,100,100,100,100,..
Vietnam,VNM,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.65,35.07,36.8,38.5,41,45,53,58.14,69.84792868,68.7,..
Vietnam,VNM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,426.91573,475.3856596,503.5503227,497.1798203,450.2200379,384.47024,451.25618,453.34954,762.66195,1022.84225,..
Vietnam,VNM,"Air transport, passengers carried",IS.AIR.PSGR,14377619,16544477.83,16976051.38,20429309.91,23826013.27,29944771,37349272,42592762,47049671,53227026,..
Vietnam,VNM,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,109176,135905.6729,135300.4141,149527.817,167386.363,205217,248580,264548,283787,332029,..
Vietnam,VNM,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,10.11243059,9.548197402,9.112014423,9.197626625,9.286712285,..,..,..,..,..,..
Vietnam,VNM,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,155000000,..,..,275500000,..,..,4500000,..,..,1025050000,..
Vietnam,VNM,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.56,..,2.68,..,3.112863,..,2.695191,..,3.01,..,..
Vietnam,VNM,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,3901,4101,3959,3733,4251.9,4125.4,3190,3574,3989,..,..
Vietnam,VNM,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,155000000,..,..,275500000,..,..,..,..,..,1025050000,..
Vietnam,VNM,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,77.87389374,81.16573334,83.69303131,82.32022858,..,..,..,..,..,..,..
Vietnam,VNM,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,73.28681946,75.477211,78.79434967,77.27465057,..,..,..,..,..,..,..
Vietnam,VNM,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,76.55056,77.19223785,78.94944,76.46082306,..,..,..,..,..,..,..
Vietnam,VNM,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,86.66999817,86.75,87.12000275,87.26999664,87.77999878,87.73999786,87.52999878,87.63999939,87.65000153,87.48999786,87.41999817
Vietnam,VNM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,17.11449051,17.81126976,18.78495979,18.51551056,..,..,15.60490036,..,14.46829987,..,..
Vietnam,VNM,"Preprimary education, duration (years)",SE.PRE.DURS,3,3,3,6,6,6,6,6,6,6,..
Vietnam,VNM,"Primary education, duration (years)",SE.PRM.DURS,5,5,5,5,5,5,5,5,5,5,5
Vietnam,VNM,"Primary education, pupils",SE.PRM.ENRL,6922624,7048493,7100950,7202767,7434848,7543632,7790009,7801560,8041842,8506562,..
Vietnam,VNM,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.26326,47.34723,48.55201,47.73635,47.92565,47.8702,47.94899,47.85385,47.84365,..,..
Vietnam,VNM,"Primary education, teachers",SE.PRM.TCHR,347840,359039,366045,381432,386953,392403,396843,397098,396600,390754,..
Vietnam,VNM,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,77.88407898,77.12142944,77.41152191,76.35121918,74.82122803,77.57102203,77.83506012,..,78.11775208,77.67777252,..
Vietnam,VNM,"Secondary education, duration (years)",SE.SEC.DURS,7,7,7,7,7,7,7,7,7,7,7
Vietnam,VNM,"Secondary education, general pupils",SE.SEC.ENRL.GC,8100135,7803327,7681611,7545159,7463517,7537413,7563776,7712699,7882203,..,..
Vietnam,VNM,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.85833,49.82388,50.17602,50.11836,50.0252,50.05274,50.30349,50.3726,50.26082,..,..
Vietnam,VNM,"Secondary education, pupils",SE.SEC.ENRL,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Secondary education, teachers",SE.SEC.TCHR,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Secondary education, teachers, female",SE.SEC.TCHR.FE,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,5.860000134,5.929999828,7.400000095,7.849999905,7.449999809,7.289999962,7.210000038,7.510000229,6,11.93000031,12.98999977
Vietnam,VNM,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,8.239999771,8.289999962,9.43999958,9.989999771,9.729999542,9.880000114,9.470000267,9.699999809,8.31000042,14.40999985,15.47000027
Vietnam,VNM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.24000001,2.50999999,2.819999933,3.890000105,3.970000029,4.590000153,4.630000114,4,2.079999924,2.480000019,4.489999771
Vietnam,VNM,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,2.650000095,2.900000095,3.099999905,4.170000076,4.409999847,5.059999943,5.059999943,4.449999809,2.309999943,2.700000048,5.909999847
Vietnam,VNM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.96677208,5.87397575,6.27840996,6.33500576,5.78317738,5.65262079,5.65919352,5.92534494,5.91789675,..,..
Vietnam,VNM,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,37.42028046,37.40775299,40.77892303,41.26946259,41.72227097,43.47938538,44.57281876,45.09383011,44.90139008,..,..
Vietnam,VNM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.9,22.6,22.3,22.1,21.8,21.5,21.2,20.8,20.4,19.9,..
Vietnam,VNM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,18.9,18.7,18.4,18.2,18,17.8,17.6,17.2,16.9,16.5,..
Vietnam,VNM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,26.6,26.3,26,25.7,25.4,25.1,24.7,24.3,23.8,23.2,..
Vietnam,VNM,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,7,7.2,7.4,7.5,7.6,7.7,7.7,7.7,7.6,7.5,..
Vietnam,VNM,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,4.2,4.3,4.3,4.4,4.5,4.5,4.6,4.6,4.6,4.7,..
Vietnam,VNM,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.8,10.1,10.4,10.5,10.8,10.8,10.8,10.8,10.6,10.4,..
Vietnam,VNM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,75.44000244,75.76000214,75.95999908,76.70999908,76.93000031,76.51000214,76.08000183,76.16999817,76.79000092,75.79000092,73.91000366
Vietnam,VNM,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,80.12000275,80.37000275,79.98000336,80.44000244,80.54000092,80.58000183,79.83000183,79.41000366,80,75.48999786,73.91999817
Vietnam,VNM,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,75.31999969,75.51000214,75.40000153,76.01000214,76.08000183,75.76999664,75.13999939,74.69999695,74.73999786,68.93000031,67.06999969
Vietnam,VNM,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,63.47391432,65.50266022,67.53228232,69.56278061,71.59415509,73.62640577,75.65953265,77.67666526,..,..,..
Vietnam,VNM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,71.01800733,72.85442297,74.67936457,76.49172124,78.29218375,80.08031187,81.85570363,83.51504947,..,..,..
Vietnam,VNM,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,88.27613504,89.15697568,90.04135406,90.92927016,91.82072398,92.71571554,93.61424481,94.25686046,..,..,..
Vietnam,VNM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.62716381,23.32309119,23.13229785,23.04532745,23.02149289,23.02982887,23.03696795,23.09755109,23.17267683,23.21382761,..
Vietnam,VNM,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,8.66687761,8.763831629,8.787989646,8.774589034,8.750551788,8.735767022,8.67000689,8.658573732,8.670480468,8.653123592,..
Vietnam,VNM,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,7.731208378,7.765962667,7.771977636,7.770049584,7.764791037,7.760537436,7.720242025,7.71527949,7.723256373,7.709173502,..
Vietnam,VNM,"Population ages 0-14, female",SP.POP.0014.FE.IN,9988885,9934744,9936188,9987475,10066822,10158411,10251168,10365371,10485460,10592532,..
Vietnam,VNM,"Population ages 0-14, male",SP.POP.0014.MA.IN,10795376,10792843,10837218,10927032,11047313,11184961,11320480,11484278,11653884,11800030,..
Vietnam,VNM,"Population ages 0-14, total",SP.POP.0014.TO,20784261,20727595,20773379,20914435,21114069,21343372,21571523,21849508,22139267,22392547,..
Vietnam,VNM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.88284136,70.19551289,70.39034107,70.46157205,70.42905015,70.3118126,70.13834047,69.87142097,69.55234487,69.23249944,..
Vietnam,VNM,"Population ages 15-64, female",SP.POP.1564.FE.IN,30692211,31142327,31549294,31907739,32223297,32500311,32753980,32962277,33136959,33294846,..
Vietnam,VNM,"Population ages 15-64, male",SP.POP.1564.MA.IN,30782082,31241506,31662985,32038606,32370443,32662617,32922696,33133775,33313641,33488287,..
Vietnam,VNM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2168907,2188929,2209233,2236860,2281757,2349885,2452243,2572966,2710562,2863034,..
Vietnam,VNM,"Population ages 65 and above, total",SP.POP.65UP.TO,5709096,5760118,5816831,5892714,6006808,6170772,6390554,6651116,6950543,7286432,..
Vietnam,VNM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3540192,3571211,3607570,3655760,3724964,3820891,3938157,4077976,4239888,4423377,..
Vietnam,VNM,Population growth (annual %),SP.POP.GROW,1.000121995,1.022304796,1.042047722,1.053406156,1.053479554,1.043962275,1.032286623,1.017796272,0.992716375,0.960110494,..
Vietnam,VNM,Population in largest city,EN.URB.LCTY,6189370,6405520,6629220,6860731,7100328,7348291,7604915,7870501,8145361,8371428,..
Vietnam,VNM,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,11545291,12035947,12548801,13084925,13645449,14231560,14844510,15485610,16156245,16735581,..
Vietnam,VNM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.12447345,13.54308045,13.97377892,14.41809852,14.87816525,15.3560736,15.85296058,16.37014768,16.91038121,17.34938381,..
Vietnam,VNM,Urban population,SP.URB.TOTL,26757120,27621281,28514086,29430443,30371288,31333193,32314724,33310316,34317154,35332140,..
Vietnam,VNM,Rural population,SP.RUR.TOTL,61210531,61250280,61288401,61323029,61343307,61343883,61324000,61286326,61223241,61129966,..
Vietnam,VNM,"Population, total",SP.POP.TOTL,87967651,88871561,89802487,90753472,91714595,92677076,93638724,94596642,95540395,96462106,..
Vietnam,VNM,"Population, male",SP.POP.TOTL.MA.IN,43746364,44223279,44709435,45202498,45699512,46197463,46695419,47191019,47678087,48151351,..
Vietnam,VNM,"Population, female",SP.POP.TOTL.FE.IN,44221287,44648282,45093052,45550974,46015083,46479613,46943305,47405623,47862308,48310755,..
Vietnam,VNM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4,..,2.7,..,2.6,..,1.8,..,1.8,..,..
Vietnam,VNM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,35.20000076,..,..,..,27.20000076,..,14.39999962,..,13.80000019,..,..
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.15,94.83,96,96.46425831,97.01,97.53736744,97.62,98.14,98.51,98.85,..
Indonesia,IDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,89.356518,90.20112846,92.63239473,92.99420417,93.97625041,94.91776422,95.06200257,96.03035861,96.81340796,97.52716915,..
Indonesia,IDN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,98.96,99.35,99.2,99.67316508,99.74,99.83139359,99.8,99.89,99.88,99.89,..
Indonesia,IDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,10.92,12.28,14.52,14.94,17.14,22.0627426,25.4473537,32.33580625,39.90463864,47.69064898,..
Indonesia,IDN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,665.6636285,754.2979384,880.340264,768.23502,902.1164864,758.7051634,974.556289,1052.36048,1131.913455,981.74186,..
Indonesia,IDN,"Air transport, passengers carried",IS.AIR.PSGR,59384361.61,70912258.11,79405799.81,81721356,85215879.51,90095131,99274010,108393123,115154100.9,91323153,..
Indonesia,IDN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,520932.082,599692.2761,641182.3007,576000,675005.8954,682389,823735,892801,959307.381,808265,..
Indonesia,IDN,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,2037000000,2398000000,2284000000,2605000000,2581000000,2508000000,2366000000,2656000000,2857000000,3141000000,..
Indonesia,IDN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.39825042,9.089669987,8.922161676,9.58290899,9.401165546,8.87,8.7,9.75,9.55,9.35,..
Indonesia,IDN,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,660000000,1041000000,1139000000,1183000000,1306000000,1293000000,1360000000,1552000000,1489000000,1492000000,..
Indonesia,IDN,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,..,..,2662000000,..,..,..,462000000,6000000000,2903430000,..,..
Indonesia,IDN,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.54,..,2.54,..,2.918715,..,2.645161,..,2.89,..,..
Indonesia,IDN,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,6559,..,..,..,9884,10057,11120,13376,15098,15573,..
Indonesia,IDN,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..,..,2662000000,..,..,..,462000000,6000000000,2903430000,..,..
Indonesia,IDN,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,89.15138245,86.8650589,87.35870361,86.69867706,86.9259491,87.58072662,..,..,..,..,..
Indonesia,IDN,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,92.30696106,91.29084015,92.56079102,92.35807037,92.42249298,92.77481842,..,..,..,..,..
Indonesia,IDN,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,72.88275146,74.56310272,71.74282837,80.32759094,81.36653137,77.75630951,..,..,..,..,..
Indonesia,IDN,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,8.263110161,8.907219887,9.108949661,..,9.528320313,..,..
Indonesia,IDN,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,7.675169945,8.065719604,8.484760284,..,9.222680092,..,..
Indonesia,IDN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,7.966499805,8.483010292,8.79403019,..,9.374230385,..,..
Indonesia,IDN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,84.01000214,85.44999695,87.91999817,86.61000061,86.41000366,85.62000275,85.58999634,84.95999908,81.91000366,84.16999817,..
Indonesia,IDN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.65418053,18.00613022,18.09041977,17.60392952,17.67152023,20.50329971,..,..,..,..,..
Indonesia,IDN,"Preprimary education, duration (years)",SE.PRE.DURS,6,6,6,6,6,6,6,6,6,6,..
Indonesia,IDN,"Primary education, duration (years)",SE.PRM.DURS,6,6,6,6,6,6,6,6,6,6,6
Indonesia,IDN,"Primary education, pupils",SE.PRM.ENRL,30341820,30662440,30784378,30109356,29838440,29699772,29450356,29351816,29425748,..,..
Indonesia,IDN,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.52885,49.51251,48.49679,48.45504,47.90869,47.8247,47.76931,47.77523,47.77049,..,..
Indonesia,IDN,"Primary education, teachers",SE.PRM.TCHR,1595955,1615479,1655764,1870834,1801909,..,2106887,1827213,1727377,1771614,..
Indonesia,IDN,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,62.46611023,62.99810028,63.58641815,62.41846848,62.08749008,..,62.06587982,66.00270081,68.43486023,67.0235672,..
Indonesia,IDN,"Secondary education, duration (years)",SE.SEC.DURS,6,6,6,6,6,6,6,6,6,6,6
Indonesia,IDN,"Secondary education, general pupils",SE.SEC.ENRL.GC,16656848,17040697,17426639,18132975,18387298,19545071,19297867,19635349,19989539,..,..
Indonesia,IDN,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.80133,50.70361,51.33164,50.47971,50.6962,50.0869,50.8947,50.71624,50.7191,..,..
Indonesia,IDN,"Secondary education, pupils",SE.SEC.ENRL,19975916,20777856,21445796,22322494,22586956,23756316,23632854,24318262,24893570,..,..
Indonesia,IDN,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.25902,49.13408,49.55793,48.05356,48.56827,48.78793,49.39896,49.20422,49.17247,..,..
Indonesia,IDN,"Secondary education, teachers",SE.SEC.TCHR,1640533,1407035,1290585,1451842,1459756,..,1674317,1586484,1636970,..,..
Indonesia,IDN,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,47.97129822,53.8968811,53.48109818,52.13817978,53.10607147,..,49.16727066,54.65116882,56.35319901,..,..
Indonesia,IDN,"Secondary education, teachers, female",SE.SEC.TCHR.FE,786985,758348,690219,756964,775219,..,823216,867032,922485,..,..
Indonesia,IDN,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,18.73999977,18.19000053,15.07999992,15.59000015,15.38000011,16.62999916,16.07999992,15.27000046,15.77000046,15.05000019,..
Indonesia,IDN,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,26.64999962,25.89999962,22.95000076,22.88999939,22.35000038,22.92000008,22.47999954,21.45000076,21.70999908,20.48999977,..
Indonesia,IDN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,9.880000114,8.300000191,5.53000021,5.210000038,4.960000038,5.440000057,4.949999809,4.320000172,5.309999943,4.380000114,..
Indonesia,IDN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,11.55000019,9.680000305,7.03000021,5.849999905,5.400000095,6.239999771,5.449999809,4.550000191,6.039999962,4.739999771,..
Indonesia,IDN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,0,..,..,..,..,..
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.96089983,2.95542026,2.9028666,2.96065068,3.11712098,2.99113512,3.08569908,2.86824059,2.87053037,..,..
Indonesia,IDN,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,..,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,..,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,..,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,..,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,56.98842239,56.9176178,53.16792297,49.32272339,42.51700211,41.38797379,37.98818588,36.01034546,34.85082245,..,..
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,33.9,32.6,31.3,30.1,28.9,27.8,26.7,25.7,24.8,23.9,..
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,30.4,29.2,28,26.9,25.8,24.8,23.8,22.9,22,21.2,..
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,37.2,35.8,34.4,33.1,31.9,30.7,29.5,28.4,27.3,26.4,..
Indonesia,IDN,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,2.6,2.6,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.4,..
Indonesia,IDN,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,..
Indonesia,IDN,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,3.9,3.9,3.8,3.7,3.6,3.6,3.7,3.7,3.7,3.7,..
Indonesia,IDN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,63.41999817,63.81000137,64.70999908,64.13999939,64.11000061,63.49000168,63.33000183,64.20999908,64.47000122,65.54000092,63.72000122
Indonesia,IDN,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,78.11000061,78.87000275,79.87999725,79.26000214,79.26000214,78.69999695,78.01000214,78.26999664,78.41999817,79.30000305,..
Indonesia,IDN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,62.84999847,63.47000122,64.40000153,63.86000061,63.93000031,63.56999969,63.45999908,64.16999817,64.66000366,65.72000122,..
Indonesia,IDN,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,47.26862119,49.63589562,52.03657349,54.47065481,56.93813958,59.4390278,61.97331946,64.54101458,..,..,..
Indonesia,IDN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,59.99872953,61.87155317,63.74637929,65.62224477,67.49929746,69.37641292,71.25313269,73.12838737,..,..,..
Indonesia,IDN,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,72.77270479,73.81942646,74.87338955,75.93459408,77.00304005,78.07872746,79.16165629,80.25182657,..,..,..
Indonesia,IDN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.82810152,28.52419292,28.27475674,28.03786498,27.76785021,27.45097267,27.23268334,26.9149015,26.55119731,26.21511948,..
Indonesia,IDN,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,9.775282084,9.641381764,9.621930979,9.652408866,9.654826323,9.589652242,9.607011081,9.465765201,9.224933341,8.976476447,..
Indonesia,IDN,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.38611011,9.278443863,9.283981583,9.338781181,9.36369744,9.316519561,9.349598487,9.212211437,8.967466126,8.713831094,..
Indonesia,IDN,"Population ages 0-14, female",SP.POP.0014.FE.IN,33904425,33991483,34156002,34340823,34477702,34537962,34704785,34720481,34654540,34609603,..
Indonesia,IDN,"Population ages 0-14, male",SP.POP.0014.MA.IN,35811789,35926238,36093662,36260547,36366228,36390754,36523466,36508717,36413326,36335225,..
Indonesia,IDN,"Population ages 0-14, total",SP.POP.0014.TO,69716213,69917419,70249315,70601139,70843840,70928717,71228234,71229180,71067847,70944816,..
Indonesia,IDN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.20938439,66.43167506,66.6076764,66.77005263,66.95356767,67.16559219,67.2429804,67.40315016,67.59163708,67.73457784,..
Indonesia,IDN,"Population ages 15-64, female",SP.POP.1564.FE.IN,79466649,80777712,82059471,83338732,84643521,85972293,87130002,88377686,89642490,90824538,..
Indonesia,IDN,"Population ages 15-64, male",SP.POP.1564.MA.IN,80650294,82057095,83428929,84792562,86174468,87572348,88746856,90001977,91275605,92482552,..
Indonesia,IDN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,5358416,5516046,5658819,5802861,5969136,6169739,6449454,6759532,7095983,7451985,..
Indonesia,IDN,"Population ages 65 and above, total",SP.POP.65UP.TO,12001057,12363985,12714718,13073996,13467194,13909895,14449135,15037043,15677491,16373666,..
Indonesia,IDN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6642643,6847632,7055530,7270876,7497949,7740160,7999663,8277493,8581490,8921665,..
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.337774157,1.347997889,1.351892192,1.340921601,1.310876905,1.267465577,1.219765616,1.175102592,1.133769861,1.100584587,..
Indonesia,IDN,Population in largest city,EN.URB.LCTY,9625579,9732728,9841221,9950619,10061387,10173388,10286636,10401144,10516927,10638689,..
Indonesia,IDN,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,30821722,31389108,31972655,32570463,33185536,33817651,34467418,35135475,35822488,36532764,..
