"transaction_id","customer_id","flight_destination","flight_date","n_guests","booking_date","total_spend","flight_type"
338,173,"Domestic",2022-12-01,4,2022-11-25,10444.6724072257,"One-way"
339,174,"Domestic",2022-11-25,2,2022-11-14,6540.61149670773,"One-way"
340,174,"Domestic",2022-05-15,3,2022-04-26,9837.79031397205,"Open Jaw"
341,175,"Domestic",2022-11-16,1,2022-10-30,2511.67714620174,"One-way"
342,176,"Domestic",2022-11-27,1,2022-11-08,1414.80272996686,"One-way"
343,176,"Domestic",2022-12-01,1,2022-11-14,1336.96229208724,"One-way"
344,176,"Domestic",2022-10-14,1,2022-10-02,1690.07926471674,"Open Jaw"
345,177,"Domestic",2022-04-27,1,2022-04-11,1441.20126346732,"One-way"
346,178,"Domestic",2022-11-20,5,2022-10-29,6003.88921784214,"One-way"
347,178,"Domestic",2022-11-12,1,2022-10-26,1266.84913413659,"One-way"
348,179,"Short Haul",2022-12-22,3,2022-10-29,42554.5498736977,"Round-Trip"
349,179,"Long Haul",2022-11-21,1,2022-09-14,15138.8282320417,"Round-Trip"
350,180,"Long Haul",2022-05-27,1,2022-03-23,10356.0647942959,"One-way"
351,181,"Long Haul",2022-11-14,1,2022-09-04,4575.90431869381,"One-way"
352,182,"Short Haul",2022-10-28,3,2022-08-31,42040.4291873744,"Open Jaw"
353,183,"Domestic",2022-04-28,1,2022-04-16,1000,"Round-Trip"
354,183,"Domestic",2022-05-29,1,2022-05-15,4081.08440789323,"Round-Trip"
355,184,"Domestic",2022-05-13,1,2022-04-24,2882.22476132064,"One-way"
356,184,"Long Haul",2022-10-27,1,2022-08-31,21522.5364917354,"Round-Trip"
357,185,"Long Haul",2022-11-06,1,2022-09-21,25502.5891267624,"Round-Trip"
358,185,"Short Haul",2022-06-01,3,2022-04-08,11404.1822033452,"One-way"
359,186,"Long Haul",2022-11-11,5,2022-09-19,44896.4476503685,"One-way"
360,186,"Domestic",2022-06-02,4,2022-05-08,12426.1020988966,"Round-Trip"
361,187,"Domestic",2022-11-02,3,2022-10-21,5225.81063698472,"One-way"
362,187,"Domestic",2022-05-29,2,2022-05-16,3586.63045017349,"One-way"
363,188,"Short Haul",2022-12-10,3,2022-10-24,17453.3296674664,"One-way"
364,189,"Long Haul",2022-05-24,3,2022-03-27,30975.9797728695,"One-way"
365,190,"Domestic",2022-06-04,3,2022-05-19,7255.61737441498,"One-way"
366,190,"Domestic",2022-11-17,1,2022-11-01,1250.79168701187,"One-way"
367,191,"Short Haul",2022-05-27,1,2022-04-02,14503.2373657181,"Round-Trip"
368,192,"Domestic",2022-11-01,3,2022-10-19,21184.502073013,"Round-Trip"
369,193,"Domestic",2022-04-30,3,2022-04-19,2408.82714021586,"One-way"
370,194,"Domestic",2022-10-14,2,2022-09-26,1322.53654868134,"One-way"
371,194,"Short Haul",2022-11-16,5,2022-09-30,23583.9466680028,"One-way"
372,194,"Short Haul",2022-04-20,3,2022-02-12,11054.8774381335,"One-way"
373,195,"Domestic",2022-10-28,1,2022-10-08,2668.60293851958,"Round-Trip"
374,195,"Long Haul",2022-05-27,1,2022-03-17,14271.9590121508,"Round-Trip"
375,195,"Long Haul",2022-10-18,8,2022-08-24,49079.9058262218,"One-way"
376,195,"Domestic",2022-04-26,3,2022-04-13,15824.3089499692,"Round-Trip"
377,196,"Short Haul",2022-12-27,5,2022-11-12,51701.8782123072,"Round-Trip"
378,197,"Domestic",2022-05-18,1,2022-04-29,1486.12953629612,"One-way"
379,197,"Domestic",2022-06-08,3,2022-05-22,13102.5971554128,"Round-Trip"
380,198,"Domestic",2022-10-10,3,2022-10-03,2668.79984253517,"Round-Trip"
381,199,"Short Haul",2022-06-22,5,2022-04-26,41337.9917339359,"Round-Trip"
382,199,"Domestic",2022-05-27,4,2022-05-12,12940.6090421046,"One-way"
383,200,"Domestic",2022-10-17,1,2022-10-04,3560.72204338719,"One-way"
384,200,"Domestic",2022-12-16,6,2022-12-07,54746.6528414497,"Round-Trip"
385,201,"Long Haul",2022-11-29,1,2022-09-28,15271.3279542935,"One-way"
386,201,"Domestic",2022-06-06,1,2022-05-22,1078.55700108753,"One-way"
387,202,"Short Haul",2022-12-08,3,2022-10-13,42006.4420566326,"Round-Trip"
388,202,"Long Haul",2022-11-07,1,2022-09-14,30728.1307139725,"Round-Trip"
389,203,"Domestic",2022-11-02,4,2022-10-12,6136.61024462802,"Round-Trip"
390,203,"Domestic",2022-10-31,3,2022-10-17,1193.30670768866,"One-way"
391,204,"Domestic",2022-11-13,5,2022-10-24,4183.3261836361,"One-way"
392,204,"Short Haul",2022-04-30,3,2022-03-03,23646.1984751886,"One-way"
393,205,"Domestic",2022-05-21,1,2022-05-08,3939.28596776476,"One-way"
394,205,"Domestic",2022-11-14,3,2022-10-30,5499.25341868117,"One-way"
395,205,"Domestic",2022-11-04,1,2022-10-14,2250.36348764378,"Open Jaw"
396,206,"Long Haul",2022-05-15,1,2022-03-17,8134.67024457744,"One-way"
397,207,"Domestic",2022-05-18,5,2022-05-03,4264.58692004862,"Round-Trip"
398,207,"Domestic",2022-06-28,1,2022-06-13,4497.4350508411,"One-way"
399,208,"Short Haul",2022-06-08,1,2022-04-03,10450.211159835,"One-way"
400,209,"Domestic",2022-11-28,2,2022-11-10,4309.61861910016,"One-way"
401,209,"Domestic",2022-04-06,2,2022-03-15,5533.13374211061,"Round-Trip"
402,210,"Short Haul",2022-11-23,3,2022-09-12,15155.2450685823,"One-way"
403,210,"Long Haul",2022-11-09,4,2022-08-25,38361.2310122665,"One-way"
404,210,"Domestic",2022-11-14,1,2022-10-31,1470.61394772704,"One-way"
405,210,"Domestic",2022-11-16,4,2022-10-27,3345.57197320648,"One-way"
406,211,"Long Haul",2022-11-25,3,2022-09-28,22816.7354743466,"One-way"
407,212,"Domestic",2022-04-25,3,2022-04-08,6075.91198537596,"One-way"
408,212,"Domestic",2022-05-03,3,2022-04-20,3823.08662860719,"One-way"
409,212,"Short Haul",2022-05-22,1,2022-03-23,6804.58384923687,"Round-Trip"
410,213,"Domestic",2022-11-06,3,2022-10-22,3156.60277459807,"One-way"
411,214,"Domestic",2022-05-02,6,2022-04-19,4230.38044088661,"Round-Trip"
412,214,"Domestic",2022-10-28,1,2022-10-16,1000,"One-way"
413,214,"Domestic",2022-11-05,3,2022-10-24,3454.24779908623,"Round-Trip"
414,215,"Long Haul",2022-12-13,2,2022-10-05,25450.3620024634,"One-way"
415,216,"Short Haul",2022-05-29,5,2022-04-12,33140.6941415213,"One-way"
416,217,"Long Haul",2022-04-13,2,2022-02-14,31808.4146302545,"Open Jaw"
417,217,"Domestic",2022-11-12,2,2022-10-28,3122.45879832852,"One-way"
418,217,"Long Haul",2022-12-14,2,2022-10-24,40582.3232911016,"Round-Trip"
419,218,"Short Haul",2022-12-08,5,2022-09-29,28561.5031833753,"One-way"
420,218,"Domestic",2022-10-18,1,2022-10-06,5553.31326697872,"Round-Trip"
421,218,"Long Haul",2022-05-16,1,2022-03-15,27112.8991122454,"Round-Trip"
422,219,"Domestic",2022-01-02,3,2021-12-20,7525.79265259341,"Round-Trip"
423,219,"Long Haul",2022-11-10,1,2022-09-13,8135.95650249082,"One-way"
424,219,"Domestic",2022-05-09,1,2022-04-26,4136.48269432061,"Round-Trip"
425,220,"Short Haul",2022-12-27,1,2022-10-28,13037.8240804057,"Round-Trip"
426,221,"Long Haul",2022-11-13,3,2022-09-15,23344.2451493066,"One-way"
427,221,"Short Haul",2022-06-01,1,2022-04-03,13654.4259452103,"Round-Trip"
428,221,"Domestic",2022-11-02,1,2022-10-13,1000,"One-way"
429,222,"Short Haul",2022-05-16,1,2022-03-17,9148.97052658692,"Open Jaw"
430,222,"Domestic",2022-11-29,1,2022-11-10,4056.22684760362,"One-way"
431,222,"Domestic",2022-11-27,3,2022-11-08,4168.71999248818,"One-way"
432,223,"Domestic",2022-10-31,1,2022-10-20,1000,"Round-Trip"
433,223,"Domestic",2022-12-09,2,2022-11-19,2798.102544872,"One-way"
434,223,"Short Haul",2022-11-14,1,2022-09-19,5583.23975490973,"Round-Trip"
435,224,"Domestic",2022-04-26,1,2022-04-14,2572.56100142859,"One-way"
436,225,"Short Haul",2022-10-29,1,2022-08-10,6676.8004783261,"One-way"
437,226,"Domestic",2022-11-27,4,2022-11-08,5787.74596049024,"One-way"
438,226,"Long Haul",2022-10-19,3,2022-08-22,45770.6649189983,"Round-Trip"
439,227,"Long Haul",2022-04-26,4,2022-02-27,50715.9110131196,"Round-Trip"
440,227,"Short Haul",2022-12-09,1,2022-10-26,18330.609580433,"Open Jaw"
441,228,"Domestic",2022-11-12,2,2022-10-29,8780.82200548465,"Round-Trip"
442,229,"Domestic",2022-10-29,2,2022-10-12,6999.05197198575,"Round-Trip"
443,229,"Long Haul",2022-12-14,3,2022-10-12,42584.0244134401,"Round-Trip"
444,230,"Short Haul",2022-05-01,3,2022-03-08,18400.7893798096,"Round-Trip"
445,230,"Long Haul",2022-11-17,1,2022-09-29,6411.09635944406,"One-way"
446,231,"Short Haul",2022-11-05,1,2022-09-12,8929.53212255613,"One-way"
447,231,"Domestic",2022-04-18,1,2022-04-04,4775.72048342038,"Round-Trip"
448,231,"Domestic",2022-12-03,1,2022-11-19,3025.26960506898,"Round-Trip"
449,232,"Short Haul",2022-10-28,1,2022-08-27,4565.72514543353,"One-way"
450,233,"Short Haul",2022-10-28,1,2022-09-03,10041.8267558252,"One-way"
451,233,"Domestic",2022-12-11,1,2022-11-24,3763.6712904616,"One-way"
452,234,"Domestic",2022-05-10,1,2022-04-27,2360.16505863422,"One-way"
453,235,"Domestic",2022-11-11,1,2022-10-30,1740.34164863806,"One-way"
454,235,"Long Haul",2022-12-22,1,2022-10-14,19831.3756777267,"Round-Trip"
455,236,"Domestic",2022-04-13,1,2022-03-29,2130.18442496103,"Round-Trip"
456,236,"Short Haul",2022-04-20,1,2022-02-25,7386.9119117898,"One-way"
457,237,"Short Haul",2022-04-30,3,2022-03-17,14109.0510366764,"One-way"
458,237,"Short Haul",2022-11-22,2,2022-09-28,20877.656311444,"One-way"
459,237,"Domestic",2022-05-25,2,2022-05-14,8346.59736340233,"Round-Trip"
460,238,"Domestic",2022-11-03,1,2022-10-19,5219.8231869603,"Open Jaw"
461,239,"Long Haul",2022-05-22,4,2022-03-17,51818.2738790494,"Round-Trip"
462,239,"Domestic",2022-05-09,1,2022-04-21,3272.5799041758,"Round-Trip"
463,240,"Short Haul",2022-10-06,2,2022-08-12,11087.896708473,"One-way"
464,240,"Domestic",2022-05-05,1,2022-04-19,1864.2259669226,"One-way"
465,240,"Domestic",2022-05-10,1,2022-04-29,1868.16587822296,"One-way"
466,241,"Long Haul",2022-12-12,1,2022-10-12,13218.7496848724,"One-way"
467,242,"Short Haul",2022-05-24,1,2022-03-31,17638.4369068933,"Round-Trip"
468,243,"Domestic",2022-10-28,1,2022-10-13,1000,"One-way"
469,243,"Domestic",2022-10-25,3,2022-10-13,10809.8266421256,"One-way"
470,243,"Domestic",2022-10-26,3,2022-10-12,6860.5750576686,"One-way"
471,244,"Short Haul",2022-06-03,1,2022-04-05,13857.2151034911,"Round-Trip"
472,244,"Short Haul",2022-05-11,3,2022-03-06,11393.2637947227,"One-way"
473,244,"Domestic",2022-10-31,3,2022-10-06,3044.42592490552,"Round-Trip"
474,244,"Domestic",2022-11-05,3,2022-10-16,7710.70992312989,"One-way"
475,245,"Domestic",2022-05-21,1,2022-05-06,2505.91464679688,"Round-Trip"
476,246,"Short Haul",2022-05-01,7,2022-03-03,34546.1069703483,"One-way"
477,246,"Domestic",2022-10-30,4,2022-10-09,4275.5114240876,"One-way"
478,247,"Domestic",2022-11-12,3,2022-10-28,7791.84105487498,"Round-Trip"
479,247,"Domestic",2022-05-02,2,2022-04-09,3025.54417265881,"One-way"
480,247,"Long Haul",2022-06-04,2,2022-04-04,33421.5002104767,"Round-Trip"
481,248,"Long Haul",2022-11-21,3,2022-09-20,37795.571831592,"One-way"
482,249,"Domestic",2022-11-05,1,2022-10-24,5071.11306120196,"Round-Trip"
483,249,"Domestic",2022-05-14,1,2022-04-23,1542.1525585771,"One-way"
484,250,"Short Haul",2022-11-09,1,2022-09-09,5761.32583239875,"One-way"
485,250,"Domestic",2022-11-23,1,2022-11-07,1736.46937977462,"Round-Trip"
486,250,"Domestic",2022-11-13,4,2022-11-01,5919.63631029086,"One-way"
487,251,"Domestic",2022-11-24,1,2022-11-07,1000,"One-way"
488,251,"Domestic",2022-04-28,1,2022-04-12,2752.67761141172,"One-way"
489,251,"Short Haul",2022-12-13,5,2022-10-16,55641.833630891,"Round-Trip"
490,251,"Short Haul",2022-10-23,1,2022-08-28,7601.38859263661,"One-way"
491,252,"Short Haul",2022-11-09,3,2022-09-08,20154.0767670614,"One-way"
492,253,"Short Haul",2022-12-02,3,2022-10-07,8133.17410992178,"One-way"
493,253,"Long Haul",2022-05-12,5,2022-03-12,28318.0595073378,"One-way"
494,254,"Domestic",2022-11-11,1,2022-11-01,1239.94306588288,"Round-Trip"
495,254,"Domestic",2022-11-05,3,2022-10-12,4612.04357786995,"One-way"
496,254,"Short Haul",2022-11-04,1,2022-09-10,2383.51252855443,"One-way"
497,254,"Short Haul",2022-10-15,1,2022-07-27,6061.6696899351,"One-way"
498,255,"Short Haul",2022-10-16,1,2022-08-23,7188.91628517497,"Round-Trip"
499,255,"Domestic",2022-07-01,1,2022-06-17,2444.57065801871,"Round-Trip"
500,255,"Short Haul",2022-11-20,1,2022-09-29,8937.50413462766,"One-way"
501,255,"Domestic",2022-05-13,1,2022-04-20,3696.73981083429,"One-way"
502,256,"Domestic",2022-10-22,3,2022-10-14,5703.67558941244,"One-way"
503,257,"Domestic",2022-11-25,1,2022-11-01,2134.25622513012,"One-way"
504,257,"Long Haul",2022-05-04,1,2022-03-10,6488.97828181709,"One-way"
505,258,"Domestic",2022-05-24,1,2022-05-06,7426.16422865233,"Round-Trip"
506,258,"Long Haul",2022-04-28,1,2022-02-25,8525.25814280321,"One-way"
507,258,"Domestic",2022-12-08,1,2022-11-23,1740.82527419916,"One-way"
508,258,"Short Haul",2022-10-03,1,2022-07-31,3840.99835036801,"One-way"
509,258,"Long Haul",2022-11-24,1,2022-09-26,9453.02461410415,"One-way"
510,259,"Domestic",2022-11-10,3,2022-10-21,9795.91743947144,"Round-Trip"
511,260,"Domestic",2022-12-03,1,2022-11-19,7763.96202756407,"Round-Trip"
512,260,"Long Haul",2022-06-04,4,2022-04-04,32550.1887730179,"One-way"
513,260,"Long Haul",2022-05-06,1,2022-03-04,13116.3144412781,"One-way"
514,260,"Short Haul",2022-11-01,1,2022-09-05,7250.17883629454,"One-way"
515,261,"Domestic",2022-04-24,1,2022-04-08,2103.75182453046,"One-way"
516,261,"Long Haul",2022-06-07,3,2022-04-11,80328.4770140623,"Open Jaw"
517,262,"Long Haul",2022-12-07,4,2022-10-05,58240.0530439621,"Open Jaw"
518,263,"Domestic",2022-10-08,3,2022-09-22,4928.01955089019,"One-way"
519,263,"Domestic",2022-11-07,5,2022-10-24,8727.54314459257,"One-way"
520,264,"Long Haul",2022-09-19,1,2022-08-03,9409.28643826336,"One-way"
521,264,"Domestic",2022-05-24,1,2022-05-09,3518.4867269824,"One-way"
522,264,"Short Haul",2022-05-08,7,2022-03-02,45379.649929207,"Round-Trip"
523,265,"Long Haul",2022-10-30,1,2022-08-30,16812.8562523488,"Round-Trip"
524,266,"Domestic",2022-11-06,8,2022-10-23,3110.96463309688,"One-way"
525,266,"Short Haul",2022-10-28,3,2022-08-28,24848.3925120064,"Round-Trip"
526,267,"Domestic",2022-05-30,1,2022-05-13,2369.85826139983,"One-way"
527,268,"Long Haul",2022-10-19,1,2022-08-23,9140.98326905154,"One-way"
528,268,"Long Haul",2022-05-16,1,2022-03-04,11910.2546625911,"One-way"
529,269,"Long Haul",2022-10-16,6,2022-07-29,128089.007128631,"Round-Trip"
530,270,"Long Haul",2022-12-15,1,2022-10-07,17420.4979883893,"Round-Trip"
531,271,"Short Haul",2022-05-26,1,2022-03-22,8177.91570326356,"Open Jaw"
532,271,"Short Haul",2022-05-14,1,2022-03-21,13717.7876948096,"Open Jaw"
533,272,"Short Haul",2022-04-21,4,2022-02-11,16966.9731836324,"One-way"
534,272,"Short Haul",2022-12-24,2,2022-10-17,9721.94172942815,"One-way"
535,273,"Long Haul",2022-04-16,4,2022-02-21,33297.2765196151,"One-way"
536,274,"Long Haul",2022-12-03,3,2022-10-12,31548.4673745145,"One-way"
537,274,"Domestic",2022-06-12,5,2022-05-28,10111.2297450933,"One-way"
538,274,"Long Haul",2022-05-04,2,2022-03-10,44480.1416957655,"Round-Trip"
539,274,"Domestic",2022-04-28,4,2022-04-14,2562.92100914454,"One-way"
540,275,"Domestic",2022-05-27,1,2022-05-19,1000,"One-way"
541,275,"Domestic",2022-11-15,1,2022-11-05,2857.55410910056,"Round-Trip"
542,276,"Domestic",2022-11-13,4,2022-10-27,39256.6648776394,"Round-Trip"
543,276,"Long Haul",2022-11-27,3,2022-09-19,29724.015448225,"One-way"
544,276,"Long Haul",2022-10-22,3,2022-08-31,24407.21997486,"One-way"
545,276,"Long Haul",2022-11-09,4,2022-08-30,26307.4002726624,"One-way"
546,277,"Domestic",2022-06-09,1,2022-05-25,1000,"One-way"
547,277,"Domestic",2022-12-12,2,2022-11-21,11544.2775464102,"Round-Trip"
548,277,"Domestic",2022-12-01,2,2022-11-22,8656.23309914561,"One-way"
549,278,"Domestic",2022-12-05,4,2022-11-17,5083.49196104599,"One-way"
550,279,"Domestic",2022-06-15,5,2022-06-03,2847.56350367348,"One-way"
551,280,"Domestic",2022-11-23,3,2022-11-08,4113.45982999103,"One-way"
552,280,"Domestic",2022-12-15,1,2022-12-01,6782.33688748602,"Round-Trip"
553,281,"Domestic",2022-10-25,1,2022-10-15,1895.29921300526,"One-way"
554,282,"Domestic",2022-11-05,2,2022-10-11,3930.75505510984,"One-way"
555,283,"Domestic",2022-11-13,1,2022-10-29,3632.88599058534,"Round-Trip"
556,283,"Domestic",2022-04-03,1,2022-03-18,6607.16303664106,"Round-Trip"
557,283,"Domestic",2022-11-07,1,2022-10-18,3390.76785607977,"One-way"
558,284,"Long Haul",2022-05-01,1,2022-03-15,24568.2640588415,"Round-Trip"
559,284,"Domestic",2022-11-29,1,2022-11-09,1208.56294557939,"Round-Trip"
560,284,"Domestic",2022-05-08,1,2022-04-20,1352.4797776908,"One-way"
561,284,"Domestic",2022-06-29,1,2022-06-20,1000,"One-way"
562,285,"Long Haul",2022-10-09,4,2022-08-03,56296.0509848509,"Round-Trip"
563,286,"Domestic",2022-05-21,1,2022-05-14,6592.52541674855,"Round-Trip"
564,286,"Short Haul",2022-05-18,5,2022-03-11,20115.7409889028,"One-way"
565,287,"Domestic",2022-11-22,3,2022-11-09,2808.41270289831,"One-way"
566,287,"Domestic",2022-10-29,2,2022-10-15,5115.34558801431,"Open Jaw"
567,287,"Long Haul",2022-12-05,2,2022-10-11,32678.5816882678,"Round-Trip"
568,288,"Long Haul",2022-06-02,1,2022-03-28,6257.92181157415,"One-way"
569,288,"Domestic",2022-11-11,1,2022-10-25,2425.0306745499,"One-way"
570,288,"Domestic",2022-11-19,1,2022-11-02,4329.60799262602,"Round-Trip"
571,289,"Domestic",2022-05-26,1,2022-05-18,2408.36510345101,"One-way"
572,289,"Short Haul",2022-04-14,3,2022-02-22,32755.2892918229,"Round-Trip"
573,290,"Short Haul",2022-11-02,1,2022-09-03,11711.6723330059,"Open Jaw"
574,291,"Domestic",2022-12-04,2,2022-11-23,6116.30509598929,"One-way"
575,291,"Short Haul",2022-10-01,3,2022-07-31,29130.1138403313,"Round-Trip"
576,292,"Short Haul",2022-10-22,5,2022-08-20,21482.1910075139,"One-way"
577,292,"Domestic",2022-11-22,3,2022-11-07,13436.4840789729,"Round-Trip"
578,293,"Domestic",2022-04-16,2,2022-04-07,10089.9216843021,"Round-Trip"
579,293,"Domestic",2022-11-19,3,2022-11-03,3274.89318535207,"One-way"
580,294,"Domestic",2022-11-18,3,2022-11-05,2128.66046689526,"One-way"
581,294,"Domestic",2022-12-05,4,2022-11-15,1461.92930661831,"One-way"
582,294,"Short Haul",2022-12-02,3,2022-09-28,28539.4494863547,"One-way"
583,295,"Long Haul",2022-11-12,3,2022-08-30,24050.1497619724,"One-way"
584,296,"Domestic",2022-10-27,1,2022-10-14,2756.90724732143,"One-way"
585,296,"Domestic",2022-06-26,1,2022-06-13,1881.16269003771,"One-way"
586,297,"Short Haul",2022-05-13,4,2022-03-11,18447.903896065,"One-way"
587,297,"Short Haul",2022-05-03,1,2022-03-12,8383.65962080921,"Round-Trip"
588,298,"Short Haul",2022-11-26,1,2022-10-01,6675.1228433317,"One-way"
589,298,"Domestic",2022-11-03,1,2022-10-19,1000,"One-way"
590,298,"Domestic",2022-10-27,1,2022-10-08,6849.24191041965,"Open Jaw"
591,299,"Domestic",2022-01-06,3,2021-12-27,9999.1598088892,"One-way"
592,299,"Domestic",2022-11-06,1,2022-10-23,1089.93720180891,"One-way"
593,300,"Domestic",2022-05-28,2,2022-05-14,1809.12544315065,"One-way"
594,301,"Domestic",2022-05-09,2,2022-05-02,3235.4130432465,"One-way"
595,301,"Domestic",2022-06-03,3,2022-05-13,7503.75327943838,"One-way"
596,302,"Domestic",2022-11-22,1,2022-11-04,2233.74035647468,"One-way"
597,302,"Domestic",2022-12-10,4,2022-11-22,7269.15666637544,"Round-Trip"
598,302,"Domestic",2022-10-13,4,2022-09-26,4974.32139295217,"Round-Trip"
599,303,"Short Haul",2022-05-03,2,2022-02-22,26241.3326733793,"Open Jaw"
600,303,"Domestic",2022-04-26,3,2022-04-17,4609.95296980036,"One-way"
601,304,"Domestic",2022-12-01,1,2022-11-16,1491.34448953691,"One-way"
602,305,"Long Haul",2022-11-11,1,2022-09-11,4406.22144152963,"One-way"
603,306,"Domestic",2022-10-28,1,2022-10-16,2871.4641504985,"Round-Trip"
604,307,"Long Haul",2022-06-10,3,2022-03-28,42733.7023382843,"Round-Trip"
605,308,"Short Haul",2022-05-14,3,2022-03-03,22371.1445344913,"One-way"
606,308,"Long Haul",2022-11-11,1,2022-09-05,22289.5743267708,"Round-Trip"
607,309,"Domestic",2022-05-24,4,2022-05-07,9909.15069309169,"One-way"
608,309,"Short Haul",2022-11-02,6,2022-08-25,27074.1461450929,"One-way"
609,310,"Domestic",2022-05-14,1,2022-05-01,2669.62242593786,"One-way"
610,310,"Domestic",2022-11-28,3,2022-11-15,7591.59302898802,"One-way"
611,310,"Domestic",2022-11-18,1,2022-11-02,3125.7390046942,"One-way"
612,310,"Short Haul",2022-11-26,2,2022-09-28,13002.1347180511,"One-way"
613,311,"Domestic",2022-10-17,3,2022-10-04,23030.3026653544,"Open Jaw"
614,311,"Domestic",2022-12-17,3,2022-12-07,5045.73791915051,"One-way"
615,312,"Domestic",2022-11-06,1,2022-10-20,1609.2145371687,"One-way"
616,312,"Short Haul",2022-12-05,1,2022-10-20,15668.3412893495,"Round-Trip"
617,313,"Long Haul",2022-11-18,1,2022-09-21,9062.56984057878,"One-way"
618,314,"Long Haul",2022-05-31,4,2022-03-26,63601.7271608511,"Round-Trip"
619,314,"Domestic",2022-05-07,1,2022-04-17,1000,"One-way"
620,314,"Short Haul",2022-05-01,3,2022-03-06,25133.2371297898,"One-way"
621,315,"Domestic",2022-11-21,2,2022-11-09,1887.57838029296,"One-way"
622,315,"Short Haul",2022-11-04,1,2022-09-06,9031.78708562474,"One-way"
623,316,"Domestic",2022-11-23,1,2022-11-14,2588.8860391475,"One-way"
624,317,"Domestic",2022-11-13,1,2022-10-24,1094.48431926393,"Round-Trip"
625,318,"Long Haul",2022-05-21,3,2022-03-20,75676.0207607797,"Round-Trip"
626,318,"Long Haul",2022-11-25,5,2022-09-18,66409.6972790561,"One-way"
627,319,"Short Haul",2022-11-12,3,2022-09-15,23758.3795617417,"One-way"
628,319,"Short Haul",2022-11-24,1,2022-09-27,12215.7527441712,"Round-Trip"
629,319,"Long Haul",2022-12-13,1,2022-10-18,14925.4089302043,"Open Jaw"
630,320,"Domestic",2022-11-08,1,2022-10-27,2632.18622616493,"One-way"
631,320,"Domestic",2022-12-01,1,2022-11-17,3793.07500811815,"One-way"
632,320,"Short Haul",2022-10-09,1,2022-08-02,6711.82007197414,"One-way"
633,320,"Domestic",2022-05-01,3,2022-04-11,4703.72753194753,"One-way"
634,320,"Domestic",2022-05-19,1,2022-04-28,5513.13588771719,"Round-Trip"
635,321,"Short Haul",2022-05-10,3,2022-03-08,57257.4817409965,"Open Jaw"
636,322,"Domestic",2022-12-01,4,2022-11-11,8446.9373016338,"One-way"
637,322,"Short Haul",2022-11-17,4,2022-09-25,20148.6055718184,"One-way"
638,322,"Short Haul",2022-11-03,2,2022-09-03,20600.8134211548,"Open Jaw"
