"customer_id","age","sex","region","major_region","married","no_of_children"
462,27,"F","Region 6 - W. Visayas","Visayas",TRUE,0
463,32,"M","Region 7 - C. Visayas","Visayas",TRUE,0
464,21,"M","Region 6 - W. Visayas","Visayas",TRUE,0
465,29,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,1
466,21,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
467,20,"M","BARMM","Mindanao",FALSE,0
468,21,"M","Region 6 - W. Visayas","Visayas",FALSE,0
469,15,"M","Region 3 - Central Luzon","Luzon",FALSE,0
470,29,"F","Region 3 - Central Luzon","Luzon",TRUE,0
471,43,"M","Region 3 - Central Luzon","Luzon",TRUE,0
472,30,"Other","Region 3 - Central Luzon","Luzon",FALSE,0
473,15,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
474,35,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,2
475,38,"Other","Region 1 - Ilocos","Luzon",TRUE,0
476,25,"F","NCR","Luzon",FALSE,0
477,24,"F","Region 2 - Cagayan","Luzon",TRUE,1
478,25,"M","Region 13 - Caraga","Mindanao",FALSE,0
479,30,"M","Region 11 - Davao","Mindanao",FALSE,0
480,29,"Other","Region 6 - W. Visayas","Visayas",FALSE,0
481,30,"F","BARMM","Mindanao",TRUE,0
482,29,"F","Region 4 - CALABARZON","Luzon",FALSE,0
483,29,"M","BARMM","Mindanao",TRUE,0
484,35,"F","Region 1 - Ilocos","Luzon",TRUE,0
485,16,"F","NCR","Luzon",TRUE,1
486,32,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
487,38,"F","Region 6 - W. Visayas","Visayas",FALSE,0
488,31,"M","Region 5 - Bicol","Luzon",TRUE,1
489,32,"F","Region 4 - CALABARZON","Luzon",TRUE,0
490,32,"F","Region 4 - CALABARZON","Luzon",TRUE,1
491,18,"M","Region 5 - Bicol","Luzon",FALSE,0
492,39,"Other","MIMAROPA","Luzon",FALSE,0
493,28,"M","Region 3 - Central Luzon","Luzon",FALSE,0
494,15,"M","Region 2 - Cagayan","Luzon",TRUE,3
495,28,"F","NCR","Luzon",TRUE,1
496,32,"F","MIMAROPA","Luzon",FALSE,0
497,23,"M","Region 5 - Bicol","Luzon",TRUE,0
498,22,"F","Region 3 - Central Luzon","Luzon",FALSE,0
499,29,"F","Region 4 - CALABARZON","Luzon",FALSE,0
500,27,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
501,16,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
502,15,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
503,35,"M","Region 2 - Cagayan","Luzon",FALSE,0
504,21,"F","NCR","Luzon",TRUE,0
505,63,"F","Region 4 - CALABARZON","Luzon",FALSE,1
506,28,"F","Region 3 - Central Luzon","Luzon",FALSE,0
507,32,"M","Region 6 - W. Visayas","Visayas",TRUE,1
508,39,"M","Region 8 - E. Visayas","Visayas",FALSE,0
509,15,"F","Region 3 - Central Luzon","Luzon",FALSE,0
510,28,"F","Region 3 - Central Luzon","Luzon",FALSE,0
511,15,"M","NCR","Luzon",TRUE,0
512,18,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
513,38,"F","Region 6 - W. Visayas","Visayas",FALSE,0
514,30,"F","BARMM","Mindanao",FALSE,0
515,34,"M","Region 6 - W. Visayas","Visayas",TRUE,1
516,38,"F","Region 3 - Central Luzon","Luzon",FALSE,0
517,39,"M","Region 4 - CALABARZON","Luzon",FALSE,0
518,17,"Other","Region 3 - Central Luzon","Luzon",FALSE,0
519,28,"Other","Region 8 - E. Visayas","Visayas",FALSE,0
520,25,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
521,34,"M","Region 8 - E. Visayas","Visayas",FALSE,0
522,36,"F","Region 3 - Central Luzon","Luzon",FALSE,0
523,37,"M","Region 2 - Cagayan","Luzon",FALSE,0
524,26,"F","Region 4 - CALABARZON","Luzon",FALSE,0
525,30,"F","NCR","Luzon",FALSE,0
526,32,"M","Region 10 - N. Mindanao","Mindanao",TRUE,2
527,38,"M","Region 6 - W. Visayas","Visayas",FALSE,0
528,26,"Other","BARMM","Mindanao",TRUE,0
529,26,"M","MIMAROPA","Luzon",TRUE,1
530,15,"F","NCR","Luzon",FALSE,0
531,28,"M","Region 13 - Caraga","Mindanao",TRUE,3
532,38,"F","Region 4 - CALABARZON","Luzon",FALSE,0
533,24,"F","Region 2 - Cagayan","Luzon",FALSE,0
534,26,"M","MIMAROPA","Luzon",FALSE,0
535,51,"M","Region 4 - CALABARZON","Luzon",TRUE,1
536,36,"F","Region 8 - E. Visayas","Visayas",FALSE,0
537,27,"F","Region 6 - W. Visayas","Visayas",TRUE,0
538,42,"M","Region 5 - Bicol","Luzon",FALSE,0
539,36,"F","NCR","Luzon",TRUE,0
540,29,"M","Region 4 - CALABARZON","Luzon",FALSE,0
541,51,"F","Region 11 - Davao","Mindanao",FALSE,0
542,28,"F","Region 4 - CALABARZON","Luzon",TRUE,2
543,31,"M","Region 10 - N. Mindanao","Mindanao",TRUE,1
544,49,"M","NCR","Luzon",FALSE,2
545,46,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
546,51,"F","Region 8 - E. Visayas","Visayas",FALSE,0
547,23,"F","Region 1 - Ilocos","Luzon",TRUE,0
548,15,"F","Region 3 - Central Luzon","Luzon",TRUE,0
549,15,"F","Region 4 - CALABARZON","Luzon",TRUE,0
550,36,"F","NCR","Luzon",FALSE,0
551,25,"F","Region 6 - W. Visayas","Visayas",FALSE,1
552,30,"M","Region 4 - CALABARZON","Luzon",FALSE,0
553,34,"F","Region 4 - CALABARZON","Luzon",FALSE,0
554,42,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
555,44,"F","Region 4 - CALABARZON","Luzon",FALSE,0
556,51,"F","NCR","Luzon",TRUE,0
557,19,"F","NCR","Luzon",FALSE,0
558,42,"F","Region 3 - Central Luzon","Luzon",FALSE,0
559,37,"F","Region 10 - N. Mindanao","Mindanao",TRUE,0
560,23,"F","Region 13 - Caraga","Mindanao",FALSE,0
561,31,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
562,31,"F","NCR","Luzon",TRUE,0
563,24,"M","MIMAROPA","Luzon",TRUE,2
564,35,"F","Region 3 - Central Luzon","Luzon",FALSE,0
565,22,"F","Region 6 - W. Visayas","Visayas",TRUE,2
566,23,"M","NCR","Luzon",FALSE,0
567,30,"M","BARMM","Mindanao",TRUE,0
568,27,"M","Region 3 - Central Luzon","Luzon",TRUE,0
569,20,"F","NCR","Luzon",FALSE,0
570,44,"F","Region 7 - C. Visayas","Visayas",FALSE,0
571,38,"F","Region 3 - Central Luzon","Luzon",FALSE,0
572,27,"Other","Region 11 - Davao","Mindanao",FALSE,0
573,35,"M","BARMM","Mindanao",FALSE,0
574,18,"F","Region 4 - CALABARZON","Luzon",FALSE,0
575,36,"M","NCR","Luzon",FALSE,0
576,36,"F","Region 4 - CALABARZON","Luzon",TRUE,1
577,42,"F","Region 7 - C. Visayas","Visayas",FALSE,0
578,35,"F","NCR","Luzon",FALSE,1
579,15,"M","Region 5 - Bicol","Luzon",TRUE,0
580,31,"M","NCR","Luzon",FALSE,0
581,37,"M","Region 4 - CALABARZON","Luzon",FALSE,0
582,16,"M","Region 5 - Bicol","Luzon",TRUE,0
583,32,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
584,27,"M","Region 3 - Central Luzon","Luzon",TRUE,1
585,37,"M","Region 11 - Davao","Mindanao",TRUE,2
586,32,"F","NCR","Luzon",FALSE,0
587,15,"M","Region 8 - E. Visayas","Visayas",FALSE,0
588,30,"M","NCR","Luzon",FALSE,0
589,38,"F","Region 3 - Central Luzon","Luzon",TRUE,1
590,15,"M","Region 4 - CALABARZON","Luzon",TRUE,0
591,25,"M","Region 4 - CALABARZON","Luzon",TRUE,0
592,17,"F","Region 4 - CALABARZON","Luzon",FALSE,0
593,38,"M","Region 11 - Davao","Mindanao",FALSE,0
594,37,"F","Region 7 - C. Visayas","Visayas",TRUE,0
595,40,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
596,47,"F","MIMAROPA","Luzon",FALSE,0
597,28,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
598,28,"F","Region 4 - CALABARZON","Luzon",TRUE,0
599,40,"M","BARMM","Mindanao",TRUE,0
600,26,"F","Region 5 - Bicol","Luzon",FALSE,0
601,15,"F","NCR","Luzon",FALSE,0
602,32,"F","Region 4 - CALABARZON","Luzon",TRUE,0
603,25,"M","Region 3 - Central Luzon","Luzon",TRUE,1
604,23,"M","NCR","Luzon",FALSE,0
605,29,"F","Region 13 - Caraga","Mindanao",FALSE,0
606,17,"F","Region 6 - W. Visayas","Visayas",FALSE,0
607,31,"M","Region 5 - Bicol","Luzon",TRUE,1
608,26,"F","Region 4 - CALABARZON","Luzon",TRUE,4
609,39,"F","Region 11 - Davao","Mindanao",TRUE,1
610,30,"M","Region 6 - W. Visayas","Visayas",FALSE,0
611,25,"F","Region 10 - N. Mindanao","Mindanao",TRUE,2
612,32,"F","Region 8 - E. Visayas","Visayas",FALSE,0
613,16,"F","Region 7 - C. Visayas","Visayas",FALSE,0
614,39,"F","Region 2 - Cagayan","Luzon",FALSE,2
615,31,"Other","Region 3 - Central Luzon","Luzon",FALSE,0
616,38,"F","Region 7 - C. Visayas","Visayas",FALSE,0
617,29,"F","Region 3 - Central Luzon","Luzon",FALSE,0
618,31,"F","Region 4 - CALABARZON","Luzon",TRUE,1
619,34,"M","NCR","Luzon",FALSE,0
620,21,"F","NCR","Luzon",FALSE,0
621,44,"F","Region 4 - CALABARZON","Luzon",TRUE,1
622,32,"F","Region 4 - CALABARZON","Luzon",FALSE,0
623,29,"M","Region 3 - Central Luzon","Luzon",FALSE,0
624,24,"F","MIMAROPA","Luzon",TRUE,3
625,37,"M","Region 13 - Caraga","Mindanao",TRUE,0
626,29,"F","Region 11 - Davao","Mindanao",FALSE,0
627,31,"F","BARMM","Mindanao",FALSE,0
628,30,"F","Region 6 - W. Visayas","Visayas",FALSE,0
629,33,"M","Region 10 - N. Mindanao","Mindanao",TRUE,0
630,39,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
631,20,"F","Region 13 - Caraga","Mindanao",TRUE,2
632,28,"M","NCR","Luzon",FALSE,0
633,48,"M","Region 8 - E. Visayas","Visayas",FALSE,0
634,45,"Other","Region 3 - Central Luzon","Luzon",FALSE,0
635,26,"M","BARMM","Mindanao",TRUE,2
636,24,"M","Region 3 - Central Luzon","Luzon",FALSE,3
637,35,"M","Region 3 - Central Luzon","Luzon",TRUE,0
638,32,"M","Region 8 - E. Visayas","Visayas",TRUE,0
639,29,"Other","Region 6 - W. Visayas","Visayas",FALSE,0
640,17,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
641,46,"F","NCR","Luzon",TRUE,0
642,40,"M","Region 7 - C. Visayas","Visayas",TRUE,0
643,41,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
644,26,"F","Region 7 - C. Visayas","Visayas",FALSE,0
645,20,"F","Region 4 - CALABARZON","Luzon",TRUE,0
646,43,"F","Region 4 - CALABARZON","Luzon",FALSE,0
647,28,"F","NCR","Luzon",TRUE,0
648,39,"M","Region 2 - Cagayan","Luzon",TRUE,3
649,39,"F","Region 7 - C. Visayas","Visayas",FALSE,0
650,31,"F","Region 8 - E. Visayas","Visayas",FALSE,0
651,22,"M","Region 1 - Ilocos","Luzon",FALSE,0
652,18,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
653,53,"F","Region 7 - C. Visayas","Visayas",TRUE,2
654,31,"M","Region 4 - CALABARZON","Luzon",FALSE,0
655,33,"M","Region 2 - Cagayan","Luzon",FALSE,0
656,15,"F","Region 7 - C. Visayas","Visayas",TRUE,0
657,19,"F","BARMM","Mindanao",FALSE,0
658,43,"F","Region 13 - Caraga","Mindanao",FALSE,0
659,16,"M","Region 7 - C. Visayas","Visayas",TRUE,0
660,49,"F","Region 2 - Cagayan","Luzon",FALSE,0
661,16,"F","Region 13 - Caraga","Mindanao",TRUE,4
662,35,"M","Region 4 - CALABARZON","Luzon",TRUE,0
663,18,"F","Region 3 - Central Luzon","Luzon",FALSE,0
664,49,"F","Region 3 - Central Luzon","Luzon",FALSE,0
665,16,"M","NCR","Luzon",FALSE,0
666,28,"F","Region 2 - Cagayan","Luzon",FALSE,0
667,21,"F","Region 6 - W. Visayas","Visayas",TRUE,1
668,33,"F","Region 8 - E. Visayas","Visayas",TRUE,0
669,33,"F","Region 8 - E. Visayas","Visayas",TRUE,2
670,27,"F","Region 5 - Bicol","Luzon",TRUE,1
671,26,"F","Region 6 - W. Visayas","Visayas",FALSE,0
672,16,"F","Region 4 - CALABARZON","Luzon",TRUE,0
673,40,"F","NCR","Luzon",TRUE,2
674,36,"F","BARMM","Mindanao",TRUE,0
675,26,"F","Region 4 - CALABARZON","Luzon",FALSE,0
676,15,"F","Region 5 - Bicol","Luzon",TRUE,2
677,44,"F","NCR","Luzon",FALSE,0
678,34,"M","Region 4 - CALABARZON","Luzon",TRUE,2
679,32,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
680,30,"M","Region 11 - Davao","Mindanao",FALSE,0
681,23,"F","Region 7 - C. Visayas","Visayas",TRUE,0
682,41,"M","Region 4 - CALABARZON","Luzon",TRUE,0
683,52,"M","NCR","Luzon",FALSE,0
684,19,"F","Region 6 - W. Visayas","Visayas",FALSE,0
685,19,"M","Region 4 - CALABARZON","Luzon",FALSE,0
686,43,"F","Region 6 - W. Visayas","Visayas",TRUE,0
687,15,"M","Region 4 - CALABARZON","Luzon",TRUE,3
688,33,"F","Region 4 - CALABARZON","Luzon",FALSE,0
689,28,"M","NCR","Luzon",TRUE,0
690,28,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
691,46,"F","Region 4 - CALABARZON","Luzon",FALSE,0
692,15,"F","Region 3 - Central Luzon","Luzon",FALSE,0
693,27,"F","Region 11 - Davao","Mindanao",FALSE,0
694,16,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
695,45,"M","Region 3 - Central Luzon","Luzon",FALSE,0
696,15,"F","Region 7 - C. Visayas","Visayas",TRUE,0
697,24,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
698,32,"F","NCR","Luzon",FALSE,0
699,41,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,1
700,36,"F","MIMAROPA","Luzon",FALSE,0
701,53,"M","NCR","Luzon",TRUE,0
702,50,"M","Region 4 - CALABARZON","Luzon",FALSE,0
703,29,"F","Region 13 - Caraga","Mindanao",TRUE,0
704,34,"F","CAR","Luzon",FALSE,0
705,17,"F","Region 2 - Cagayan","Luzon",FALSE,0
706,30,"M","NCR","Luzon",FALSE,0
707,39,"F","Region 11 - Davao","Mindanao",FALSE,0
708,26,"F","Region 3 - Central Luzon","Luzon",TRUE,0
709,35,"F","Region 7 - C. Visayas","Visayas",TRUE,0
710,28,"F","Region 2 - Cagayan","Luzon",TRUE,0
711,30,"M","Region 13 - Caraga","Mindanao",FALSE,0
712,25,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
713,25,"M","Region 6 - W. Visayas","Visayas",FALSE,0
714,29,"F","Region 8 - E. Visayas","Visayas",FALSE,0
715,34,"F","Region 3 - Central Luzon","Luzon",TRUE,1
716,40,"M","Region 3 - Central Luzon","Luzon",FALSE,0
717,18,"F","NCR","Luzon",TRUE,0
718,47,"F","Region 5 - Bicol","Luzon",TRUE,0
719,42,"M","Region 3 - Central Luzon","Luzon",FALSE,0
720,30,"F","Region 3 - Central Luzon","Luzon",FALSE,0
721,27,"F","Region 2 - Cagayan","Luzon",TRUE,0
722,40,"F","Region 3 - Central Luzon","Luzon",FALSE,0
723,28,"M","Region 6 - W. Visayas","Visayas",TRUE,0
724,21,"M","NCR","Luzon",FALSE,0
725,24,"M","NCR","Luzon",FALSE,0
726,15,"M","NCR","Luzon",TRUE,1
727,15,"F","Region 7 - C. Visayas","Visayas",FALSE,0
728,51,"F","Region 3 - Central Luzon","Luzon",FALSE,0
729,33,"F","Region 4 - CALABARZON","Luzon",FALSE,0
730,25,"M","Region 1 - Ilocos","Luzon",TRUE,3
731,30,"M","Region 3 - Central Luzon","Luzon",FALSE,0
732,28,"M","Region 3 - Central Luzon","Luzon",TRUE,0
733,31,"M","Region 1 - Ilocos","Luzon",FALSE,0
734,38,"F","Region 6 - W. Visayas","Visayas",FALSE,0
735,34,"M","NCR","Luzon",FALSE,0
736,33,"M","Region 11 - Davao","Mindanao",FALSE,0
737,15,"M","Region 5 - Bicol","Luzon",FALSE,0
738,29,"Other","Region 5 - Bicol","Luzon",FALSE,0
739,25,"M","Region 1 - Ilocos","Luzon",FALSE,0
740,36,"M","NCR","Luzon",FALSE,0
741,20,"F","Region 11 - Davao","Mindanao",TRUE,1
742,22,"M","Region 5 - Bicol","Luzon",FALSE,0
743,25,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,1
744,26,"F","Region 5 - Bicol","Luzon",FALSE,0
745,23,"M","Region 6 - W. Visayas","Visayas",FALSE,0
746,44,"M","Region 3 - Central Luzon","Luzon",TRUE,0
747,61,"F","Region 7 - C. Visayas","Visayas",FALSE,0
748,49,"F","Region 10 - N. Mindanao","Mindanao",TRUE,0
749,26,"M","NCR","Luzon",FALSE,0
750,24,"F","Region 6 - W. Visayas","Visayas",FALSE,0
751,35,"F","Region 6 - W. Visayas","Visayas",FALSE,0
752,31,"M","Region 7 - C. Visayas","Visayas",FALSE,0
753,37,"M","MIMAROPA","Luzon",FALSE,2
754,23,"F","Region 5 - Bicol","Luzon",FALSE,0
755,40,"M","NCR","Luzon",TRUE,0
756,23,"F","Region 3 - Central Luzon","Luzon",TRUE,0
757,17,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
758,29,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
759,48,"F","Region 13 - Caraga","Mindanao",FALSE,0
760,21,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
761,20,"Other","BARMM","Mindanao",FALSE,0
762,17,"Other","Region 4 - CALABARZON","Luzon",TRUE,0
763,29,"F","Region 5 - Bicol","Luzon",FALSE,0
764,38,"F","Region 3 - Central Luzon","Luzon",TRUE,0
765,28,"M","Region 6 - W. Visayas","Visayas",TRUE,0
766,39,"M","Region 2 - Cagayan","Luzon",FALSE,0
767,40,"M","Region 1 - Ilocos","Luzon",TRUE,0
768,36,"F","Region 9 - Zamboanga","Mindanao",TRUE,0
769,55,"M","Region 6 - W. Visayas","Visayas",FALSE,0
770,42,"F","Region 3 - Central Luzon","Luzon",TRUE,3
771,49,"F","Region 4 - CALABARZON","Luzon",TRUE,1
772,28,"M","Region 10 - N. Mindanao","Mindanao",TRUE,2
773,25,"F","NCR","Luzon",FALSE,0
774,23,"M","Region 3 - Central Luzon","Luzon",TRUE,0
775,35,"F","NCR","Luzon",FALSE,0
776,38,"F","Region 4 - CALABARZON","Luzon",FALSE,0
777,39,"M","Region 1 - Ilocos","Luzon",TRUE,2
778,39,"M","Region 8 - E. Visayas","Visayas",FALSE,0
779,24,"F","Region 3 - Central Luzon","Luzon",FALSE,0
780,37,"F","Region 3 - Central Luzon","Luzon",FALSE,0
781,32,"Other","Region 11 - Davao","Mindanao",FALSE,0
782,20,"M","Region 7 - C. Visayas","Visayas",FALSE,0
783,34,"F","MIMAROPA","Luzon",FALSE,0
784,35,"F","Region 2 - Cagayan","Luzon",FALSE,0
785,31,"M","Region 4 - CALABARZON","Luzon",TRUE,0
786,40,"F","Region 4 - CALABARZON","Luzon",FALSE,0
787,26,"M","Region 4 - CALABARZON","Luzon",TRUE,1
788,39,"M","Region 10 - N. Mindanao","Mindanao",TRUE,0
789,38,"F","Region 4 - CALABARZON","Luzon",TRUE,0
790,41,"F","Region 7 - C. Visayas","Visayas",TRUE,0
791,36,"F","Region 4 - CALABARZON","Luzon",TRUE,0
792,40,"F","Region 8 - E. Visayas","Visayas",FALSE,0
793,39,"M","Region 6 - W. Visayas","Visayas",FALSE,0
794,24,"M","NCR","Luzon",FALSE,0
795,34,"M","Region 8 - E. Visayas","Visayas",TRUE,0
796,32,"M","Region 13 - Caraga","Mindanao",FALSE,0
797,17,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
798,32,"M","Region 3 - Central Luzon","Luzon",FALSE,0
799,35,"M","Region 8 - E. Visayas","Visayas",FALSE,0
800,51,"F","NCR","Luzon",FALSE,0
801,22,"F","Region 3 - Central Luzon","Luzon",TRUE,0
802,28,"F","Region 10 - N. Mindanao","Mindanao",TRUE,0
803,35,"F","Region 7 - C. Visayas","Visayas",FALSE,0
804,37,"M","MIMAROPA","Luzon",TRUE,2
805,35,"M","Region 4 - CALABARZON","Luzon",TRUE,0
806,41,"F","Region 13 - Caraga","Mindanao",FALSE,0
807,41,"F","Region 2 - Cagayan","Luzon",FALSE,0
808,15,"M","Region 6 - W. Visayas","Visayas",TRUE,1
809,41,"F","BARMM","Mindanao",FALSE,0
810,36,"F","Region 8 - E. Visayas","Visayas",TRUE,1
811,23,"M","Region 4 - CALABARZON","Luzon",FALSE,0
812,33,"M","Region 4 - CALABARZON","Luzon",TRUE,0
813,27,"M","Region 8 - E. Visayas","Visayas",TRUE,0
814,39,"M","NCR","Luzon",FALSE,0
815,23,"F","Region 4 - CALABARZON","Luzon",FALSE,0
816,37,"M","Region 9 - Zamboanga","Mindanao",TRUE,0
817,31,"M","Region 3 - Central Luzon","Luzon",TRUE,0
818,35,"F","Region 11 - Davao","Mindanao",FALSE,0
819,39,"F","Region 6 - W. Visayas","Visayas",FALSE,0
820,31,"M","Region 7 - C. Visayas","Visayas",FALSE,2
821,39,"F","Region 11 - Davao","Mindanao",TRUE,1
822,23,"M","Region 1 - Ilocos","Luzon",FALSE,0
823,22,"M","Region 4 - CALABARZON","Luzon",FALSE,0
824,54,"F","Region 4 - CALABARZON","Luzon",FALSE,0
825,30,"M","Region 4 - CALABARZON","Luzon",TRUE,0
826,37,"F","NCR","Luzon",FALSE,0
827,23,"M","Region 6 - W. Visayas","Visayas",FALSE,0
828,26,"M","Region 4 - CALABARZON","Luzon",TRUE,1
829,23,"Other","Region 3 - Central Luzon","Luzon",TRUE,2
830,27,"F","Region 5 - Bicol","Luzon",FALSE,0
831,39,"M","Region 10 - N. Mindanao","Mindanao",TRUE,0
832,24,"F","Region 13 - Caraga","Mindanao",FALSE,0
833,29,"F","Region 11 - Davao","Mindanao",TRUE,1
834,38,"F","Region 7 - C. Visayas","Visayas",TRUE,0
835,36,"F","Region 4 - CALABARZON","Luzon",FALSE,0
836,15,"M","Region 3 - Central Luzon","Luzon",TRUE,2
837,36,"F","Region 6 - W. Visayas","Visayas",FALSE,0
838,15,"F","Region 3 - Central Luzon","Luzon",FALSE,0
839,35,"F","NCR","Luzon",TRUE,0
840,48,"F","Region 4 - CALABARZON","Luzon",TRUE,0
841,39,"M","BARMM","Mindanao",TRUE,0
842,19,"M","Region 11 - Davao","Mindanao",TRUE,0
843,27,"M","NCR","Luzon",TRUE,0
844,38,"F","BARMM","Mindanao",FALSE,0
845,15,"F","NCR","Luzon",FALSE,0
846,33,"F","Region 11 - Davao","Mindanao",FALSE,0
847,15,"F","Region 4 - CALABARZON","Luzon",FALSE,0
848,30,"M","Region 6 - W. Visayas","Visayas",TRUE,1
849,24,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
850,33,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
851,33,"F","Region 6 - W. Visayas","Visayas",FALSE,0
852,39,"F","NCR","Luzon",TRUE,0
853,25,"M","Region 6 - W. Visayas","Visayas",FALSE,0
854,27,"M","Region 6 - W. Visayas","Visayas",FALSE,0
855,53,"M","Region 3 - Central Luzon","Luzon",TRUE,2
856,38,"M","NCR","Luzon",TRUE,0
857,22,"M","Region 4 - CALABARZON","Luzon",FALSE,0
858,36,"M","Region 7 - C. Visayas","Visayas",FALSE,0
859,30,"F","NCR","Luzon",FALSE,0
860,35,"M","Region 4 - CALABARZON","Luzon",FALSE,0
861,20,"F","Region 5 - Bicol","Luzon",TRUE,0
862,15,"F","Region 5 - Bicol","Luzon",FALSE,0
863,18,"M","Region 7 - C. Visayas","Visayas",FALSE,0
864,25,"M","Region 6 - W. Visayas","Visayas",FALSE,0
865,18,"F","NCR","Luzon",FALSE,0
866,47,"M","Region 3 - Central Luzon","Luzon",TRUE,2
867,26,"M","Region 6 - W. Visayas","Visayas",TRUE,0
868,29,"M","NCR","Luzon",FALSE,0
869,23,"F","Region 5 - Bicol","Luzon",FALSE,0
870,23,"M","Region 10 - N. Mindanao","Mindanao",TRUE,2
871,32,"M","Region 8 - E. Visayas","Visayas",FALSE,0
872,34,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
873,41,"M","Region 11 - Davao","Mindanao",TRUE,2
874,23,"F","CAR","Luzon",TRUE,2
875,39,"F","NCR","Luzon",FALSE,0
876,16,"M","Region 6 - W. Visayas","Visayas",FALSE,0
877,33,"M","CAR","Luzon",TRUE,1
878,32,"F","Region 5 - Bicol","Luzon",TRUE,2
879,28,"F","Region 9 - Zamboanga","Mindanao",TRUE,0
880,35,"M","Region 3 - Central Luzon","Luzon",FALSE,0
881,39,"F","Region 3 - Central Luzon","Luzon",FALSE,0
882,31,"M","Region 1 - Ilocos","Luzon",FALSE,0
883,39,"F","Region 7 - C. Visayas","Visayas",FALSE,0
884,35,"F","Region 4 - CALABARZON","Luzon",TRUE,1
885,24,"F","Region 4 - CALABARZON","Luzon",FALSE,0
886,38,"F","Region 11 - Davao","Mindanao",FALSE,0
887,37,"F","Region 4 - CALABARZON","Luzon",FALSE,0
888,24,"F","Region 7 - C. Visayas","Visayas",FALSE,0
889,36,"M","Region 4 - CALABARZON","Luzon",TRUE,0
890,15,"F","NCR","Luzon",FALSE,0
891,31,"F","Region 4 - CALABARZON","Luzon",FALSE,0
892,32,"M","BARMM","Mindanao",TRUE,0
893,31,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
894,15,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
895,26,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
896,20,"F","NCR","Luzon",FALSE,0
897,19,"M","NCR","Luzon",FALSE,0
898,30,"F","NCR","Luzon",TRUE,0
899,34,"M","Region 10 - N. Mindanao","Mindanao",TRUE,1
900,25,"M","Region 4 - CALABARZON","Luzon",FALSE,0
901,22,"F","Region 6 - W. Visayas","Visayas",TRUE,0
902,15,"Other","Region 3 - Central Luzon","Luzon",FALSE,0
903,31,"M","Region 3 - Central Luzon","Luzon",FALSE,0
904,38,"M","Region 11 - Davao","Mindanao",FALSE,0
905,29,"F","Region 7 - C. Visayas","Visayas",TRUE,1
906,25,"F","BARMM","Mindanao",FALSE,0
907,39,"F","Region 10 - N. Mindanao","Mindanao",TRUE,0
908,15,"M","Region 11 - Davao","Mindanao",FALSE,0
909,27,"F","Region 4 - CALABARZON","Luzon",FALSE,0
910,27,"F","Region 4 - CALABARZON","Luzon",FALSE,0
911,30,"M","Region 8 - E. Visayas","Visayas",TRUE,4
912,42,"F","Region 4 - CALABARZON","Luzon",FALSE,0
913,24,"M","CAR","Luzon",TRUE,1
914,36,"M","Region 1 - Ilocos","Luzon",TRUE,0
915,37,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
916,30,"F","Region 7 - C. Visayas","Visayas",TRUE,0
917,28,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
918,37,"M","Region 11 - Davao","Mindanao",FALSE,0
919,30,"F","BARMM","Mindanao",FALSE,0
920,15,"F","Region 7 - C. Visayas","Visayas",TRUE,1
